sentence,is_citation,Multi_Citation_Flag,is_narrative,ground_truth,BART_pred,T5_pred,SciBERT_pred,RoBERTa_pred,DeepSeek_pred,LLaMA3_pred,BART_is_correct,T5_is_correct,SciBERT_is_correct,RoBERTa_is_correct,DeepSeek_is_correct,LLaMA3_is_correct,Citation_Relative_Position,Sentence_Length,Negation_Count,Semantic_Depth,BART_shap_pos,BART_shap_keyword_token,BART_shap_pos_abs_dist,T5_shap_pos,T5_shap_keyword_token,T5_shap_pos_abs_dist,SCIBERT_shap_pos,SCIBERT_shap_keyword_token,SCIBERT_shap_pos_abs_dist,ROBERTA_shap_pos,ROBERTA_shap_keyword_token,ROBERTA_shap_pos_abs_dist,DEEPSEEK_shap_pos,DEEPSEEK_shap_keyword_token,DEEPSEEK_shap_pos_abs_dist,LLAMA3_shap_pos,LLAMA3_shap_keyword_token,LLAMA3_shap_pos_abs_dist,BART_is_error,T5_is_error,SciBERT_is_error,RoBERTa_is_error,DeepSeek_is_error,LLaMA3_is_error,Negation_Norm,BART_HI_Score,T5_HI_Score,SciBERT_HI_Score,RoBERTa_HI_Score,DeepSeek_HI_Score,LLaMA3_HI_Score
[36] has been noted for its high computational cost without tangible benefits.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,12,1,1,0.6875,cost ,0.6875,0.8,tangible ,0.8,0.75,without ,0.75,0.0625,[,0.0625,0.0625,[,0.0625,0.8, without,0.8,0,0,0,0,0,0,0.5,4.2529137407349475,-0.3287362451389098,2.3231694794394167,3.077143065763452,1.9704074643966165,1.3150469354429228
"We measure translation performance by the BLEU score (Papineni et al, 2002) with one reference for each hypothesis.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4609,18,0,1,0.3928571428571428,(,0.0680428571428571,0.3103448275862069,score ,0.150555172413793,0.0384615384615384,We ,0.4224384615384615,0.6785714285714286,2002,0.2176714285714286,0.2068965517241379, the,0.2540034482758621,0.0357142857142857,We,0.4251857142857143,0,0,0,0,0,0,0.0,2.7004641856769025,0.6754453648564782,1.960221003148999,3.264743752983499,1.869009704993622,1.0454034636017515
"(Garcia & Lee, 2025)'s model exhibited catastrophic failure when faced with out-of-distribution (OOD) data.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,14,1,0,0.2758620689655172,2025,0.2758620689655172,0.0588235294117647,cia ,0.0588235294117647,0.2068965517241379,202,0.2068965517241379,0.2758620689655172,2025,0.2758620689655172,0.5483870967741935, failure,0.5483870967741935,0.3703703703703703,)',0.3703703703703703,0,0,0,0,0,0,0.5,0.9958117964776392,0.33679319726516677,0.24958098682351726,1.6582911125786295,0.8138099505452765,0.26535341260189793
"[359] presents an outdated model that has been largely surpassed by more modern and efficient techniques, making its contributions to the field largely obsolete in light of recent developments.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,29,0,1,0.1176470588235294,presents ,0.1176470588235294,0.1621621621621621,outdated ,0.1621621621621621,0.0975609756097561,] ,0.0975609756097561,0.088235294117647,] ,0.088235294117647,0.0285714285714285,[,0.0285714285714285,0.1212121212121212, presents,0.1212121212121212,0,0,0,0,0,0,0.0,2.7808249758563592,0.6490923009070346,1.6549912429683689,2.7104362558837054,1.651949870690157,0.7519539668092559
The experimental results in [4092] confirm that the proposed approach leads to significant improvements in predictive accuracy. Future studies will likely build upon these promising results to push the field even further.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.1267,32,0,0,0.2105263157894736,] ,0.0838263157894735,0.5675675675675675,Future ,0.4408675675675675,0.2105263157894736,] ,0.0838263157894736,0.2368421052631578,confirm ,0.1101421052631578,0.1282051282051282, [,0.0015051282051281,0.1351351351351351, [,0.0084351351351351,0,0,0,0,0,0,0.0,0.1358019834295507,-1.0009667840859633,0.07875672329864593,0.47168122681787383,0.0014492301459168094,0.008143096035920526
"In a next step, chunk information was added by a rule-based language-independent chunker (Macken et al., 2008) that contains distituency rules, which implies that chunk boundaries are added between two PoS codes that cannot occur in the same constituent.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3516,39,1,1,0.9821428571428572,.,0.6305428571428572,0.5,2008,0.1483999999999999,0.4285714285714285,al,0.0769714285714285,0.9821428571428572,.,0.6305428571428571,0.4827586206896552,2,0.1311586206896551,0.509090909090909,),0.157490909090909,0,0,0,0,0,0,0.5,4.160640891837399,1.1506875194827708,1.6908438848707112,5.50977453855133,2.036516213499519,0.6947826305556575
"We use the averaged perceptron algorithm, as presented in Collins (2002), to train the parser.",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6082,15,0,1,0.9523809523809524,.,0.3441809523809525,0.4,", ",0.2081999999999999,0.1818181818181818,averaged ,0.4263818181818181,0.9047619047619048,parser,0.2965619047619048,0.2608695652173913,ron,0.3473304347826086,0.9523809523809524, parser,0.3441809523809523,0,0,0,0,0,0,0.0,3.147818941526743,0.5445657948157263,1.9639258760770741,3.6025905419554642,1.9588706761802175,0.9672032279220906
"As demonstrated in [4427], the newly developed deep learning model outperforms conventional methods across multiple benchmarks. Additionally, the proposed approach has been successfully validated across multiple real-world datasets. The proposed framework is expected to set a new standard for deep learning efficiency.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0596,42,0,0,0.0754716981132075,[,0.0158716981132075,0.1379310344827586,newly ,0.0783310344827586,0.1320754716981132,],0.0724754716981132,0.0754716981132075,[,0.0158716981132075,0.7547169811320755, proposed,0.6951169811320755,0.0769230769230769, [,0.0173230769230769,0,0,0,0,0,0,0.0,0.025712785583728366,-0.17784652228544104,0.06809234804977453,0.06797021011931591,0.6693014459253671,0.01672332176809809
"According to [4], the conclusions drawn are based on insufficient experimental validation.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1444,12,1,0,0.75,insufficient ,0.6056,0.7647058823529411,sufficient ,0.6203058823529412,0.7647058823529411,insufficient ,0.6203058823529412,0.1875,[,0.0431,0.2, [,0.0556,0.0666666666666666,According,0.0777333333333333,0,0,0,0,0,0,0.5,1.5300004295424636,-0.9380231568736825,0.6379884213477913,0.6614924951561064,0.33932418001039777,-0.017152019508367547
"The research in [728] fails to consider critical variables, leading to biased outcomes. Further investigation is required to determine the practical implications of this method. The paper does not include a comprehensive error analysis.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0678,34,2,0,0.1707317073170731,fails ,0.1029317073170731,0.3333333333333333,to ,0.2655333333333333,0.0952380952380952,[,0.0274380952380952,0.0975609756097561,[,0.0297609756097561,0.2142857142857142, fails,0.1464857142857142,0.175, fails,0.1071999999999999,0,0,0,0,0,0,1.0,1.2645619100988983,0.3378183328802885,0.13617268812154273,1.081286066896965,0.7126236191972803,-0.08089962944934004
[12] presents theoretical claims without adequate empirical validation.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,8,1,1,0.25,] ,0.25,0.5454545454545454,without ,0.5454545454545454,0.5833333333333334,without ,0.5833333333333334,0.0833333333333333,[,0.0833333333333333,0.0833333333333333,[,0.0833333333333333,0.6363636363636364, without,0.6363636363636364,0,0,0,0,0,0,0.5,3.5441462470084812,0.24919591359493504,2.166582369220473,3.1663613733479483,1.990467080981923,1.157075948290696
The framework described in [111] has been successfully applied in various real-world scenarios.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2842,13,0,0,0.5263157894736842,successfully ,0.2421157894736841,0.4444444444444444,been ,0.1602444444444444,0.2631578947368421,[,0.0210421052631579,0.5263157894736842,successfully ,0.2421157894736841,0.6, successfully,0.3157999999999999,0.4117647058823529,],0.1275647058823529,0,0,0,0,0,0,0.0,0.39223726010712634,-0.36382664097561335,0.01976953473648439,1.0368557268636613,0.30407169204670953,0.12314819314122565
"(Chen & Lee, 2024) introduced a self-optimizing index structure that dynamically adapted to changes in the document collection statistics.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,19,0,1,0.25,2024,0.25,0.303030303030303,introduced ,0.303030303030303,0.2222222222222222,202,0.2222222222222222,0.6428571428571429,dynamically ,0.6428571428571429,0.0666666666666666,Chen,0.0666666666666666,0.2758620689655172,202,0.2758620689655172,0,0,0,0,0,0,0.0,2.995242032782013,0.3292585451083818,1.7721133091483923,5.085592545191975,1.688630312446146,0.901249663479304
"(Taylor & Chen, 2023)'s conditional generation model produced diverse and controllable outputs based on input attributes.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,16,0,1,0.56,diverse ,0.56,0.0,(,0.0,0.25,202,0.25,0.6,and ,0.6,0.44,)',0.44,0.375,)',0.375,0,0,0,0,0,0,0.0,3.497454428336766,1.01727301979153,1.7982111608515496,4.902057741018154,2.048098641654838,0.9969552663277556
"According to [4391], the proposed methodology achieves state-of-the-art performance, demonstrating superior accuracy and efficiency. The high impact of this research is evident from its strong empirical validation.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0607,27,0,0,0.075,[,0.0143,0.975609756097561,.,0.914909756097561,0.073170731707317,[,0.012470731707317,0.075,[,0.0143,0.073170731707317, [,0.012470731707317,0.0833333333333333, [,0.0226333333333333,0,0,0,0,0,0,0.0,0.02316657179494506,-2.0772548122390377,0.011716535042187174,0.0612394463259982,0.012007588636176163,0.021849727834073688
"(Lewis, 2020)'s careful consideration of network scalability issues in their design greatly enhances the long-term viability of their proposed smart city network model.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0059,23,0,1,0.5625,enhances ,0.5566,0.5789473684210527,enhance,0.5730473684210526,0.1212121212121212,202,0.1153121212121212,0.15625,)',0.15035,0.6176470588235294, enhances,0.6117470588235294,0.2258064516129032,)',0.2199064516129032,0,0,0,0,0,0,0.0,3.4919462923855202,-0.28380109791261465,1.6716688465260694,2.9764411647604554,2.213467288838234,0.8472313272521087
"It extracts all consistent phrase pairs from word-aligned bitext (Koehn et al. , 2003).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,14,0,1,0.8260869565217391,. ,0.0760869565217391,0.4,d ,0.35,0.1666666666666666,consistent ,0.5833333333333334,0.1739130434782608,consistent ,0.5760869565217391,0.6538461538461539, et,0.0961538461538461,0.8333333333333334," ,",0.0833333333333333,0,0,0,0,0,0,0.0,2.713495948319318,0.2226163015324938,2.111385381289438,4.799650640138558,1.7170223851515027,0.7153866086721664
"Deep learning algorithms often struggle with bias and fairness issues, impacting their reliability in decision-making processes [3719]. Ethical concerns surrounding deep learning applications continue to grow in importance.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.574,28,0,1,0.1621621621621621,with ,0.4118378378378379,0.4358974358974359,decision,0.138102564102564,0.8421052631578947,continue ,0.2681052631578947,0.5405405405405406,[,0.0334594594594593,0.5263157894736842, [,0.0476842105263157,0.3428571428571428, impacting,0.2311428571428571,0,0,0,0,0,0,0.0,3.257425801272149,0.7037183615832394,1.815221465877439,2.475859907176584,1.6703528344290497,0.8580787088130559
"The duration of the stress test in (Adams & Brown, 2023) was too short to reveal long-term memory leaks or deadlock conditions.",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.2713,22,0,1,0.5483870967741935,too ,0.2770870967741935,0.1176470588235294,stress ,0.1536529411764705,0.5483870967741935,too ,0.2770870967741935,0.4516129032258064,23,0.1803129032258064,0.25, (,0.0212999999999999,0.5,202,0.2287,0,0,0,0,0,0,0.0,3.0391242126516618,0.6684120426882649,1.8236601021001007,3.104756661534431,1.6449484913699826,0.8557204276477121
"The research in [233] demonstrates how novel architectures can lead to superior results in classification tasks. Despite some limitations, the approach presents promising initial results. Further studies are required to address the identified shortcomings.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0625,34,1,0,0.0975609756097561,[,0.0350609756097561,0.2093023255813953,novel ,0.1468023255813953,0.1463414634146341,] ,0.0838414634146341,0.1707317073170731,demonstrates ,0.1082317073170731,0.3809523809523809, superior,0.3184523809523809,0.175, demonstrates,0.1124999999999999,0,0,0,0,0,0,0.5,0.6057043966505407,0.1370419360064829,0.13396794276678417,0.940417648608171,0.5924146430715022,0.016410964484178628
"(Wang et al., 2024) introduced a highly efficient distributed optimizer that accelerated training convergence in federated learning.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0075,17,0,0,0.28,2024,0.2725,0.3870967741935484,introduced ,0.3795967741935483,0.1538461538461538,al,0.1463461538461538,0.28,2024,0.2725,0.5769230769230769, efficient,0.5694230769230769,0.0416666666666666,(W,0.0341666666666666,0,0,0,0,0,0,0.0,0.4414608960924846,-0.8618546481210331,0.13749552793455747,1.1669754632052105,0.548275612699315,0.03298375703965467
"Bikard et al. (2018) observed simultaneous discoveries and found that those resulting from academia-industry collaborations were followed by an efficient division of subsequent work with academics devoting themselves to publications, while company scientists focused on intellectual property protection.",1,0,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0.0,38,0,0,0.16,2018,0.16,0.1296296296296296,. ,0.1296296296296296,0.5490196078431373,efficient ,0.5490196078431373,0.16,2018,0.16,0.5882352941176471, efficient,0.5882352941176471,0.0204081632653061,B,0.0204081632653061,0,0,0,0,0,1,0.0,0.25920639770567905,-0.2943173030589023,0.5158163630741691,0.6851966022489309,0.5663891741733592,0.01970159703712575
"Standard SMT alignment models (Brown et al. , 1993) are used to align letter-pairs within named entity pairs for transliteration.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2385,20,0,1,0.7096774193548387,within ,0.4711774193548387,0.9444444444444444,ation,0.7059444444444445,0.3666666666666666,", ",0.1281666666666666,0.4516129032258064,are ,0.2131129032258064,0.1290322580645161, models,0.1094677419354838,0.2333333333333333,Brown,0.0051666666666666,0,0,0,0,0,0,0.0,3.353558296062051,-0.5855369673382438,1.6837459832815014,3.2452219649954612,1.729841824094049,0.6399262084204684
"According to [5], the proposed method fails to demonstrate substantial improvements.",1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.1548,11,1,0,0.6,fails ,0.4452,0.9285714285714286,.,0.7737714285714286,0.625,fails ,0.4702,0.2,[,0.0452,0.6428571428571429, fails,0.4880571428571429,0.6428571428571429, fails,0.4880571428571429,0,0,0,0,0,0,0.5,1.2701460158425204,-1.28645866351315,0.49696054328072015,0.6704857005606237,0.7557205548243847,0.37896566364047835
"[138] presents an innovative and highly efficient solution that significantly enhances computational efficiency, making it a crucial reference for future advancements in the field.",1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,24,0,0,0.0344827586206896,[,0.0344827586206896,0.967741935483871,.,0.967741935483871,0.1,] ,0.1,0.0344827586206896,[,0.0344827586206896,0.0333333333333333,[,0.0333333333333333,0.2142857142857142, innovative,0.2142857142857142,0,0,0,0,0,0,0.0,0.05586344778139625,-2.197207515923603,0.09395226613136651,0.1476716815191659,0.03209538653649032,0.20686676888982053
The framework described in [17] has been successfully applied in various real-world scenarios.,1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.2872,13,0,0,0.5263157894736842,successfully ,0.2391157894736841,0.4444444444444444,been ,0.1572444444444444,0.2631578947368421,[,0.0240421052631579,0.5263157894736842,successfully ,0.2391157894736841,0.2631578947368421, [,0.0240421052631579,0.4117647058823529,],0.1245647058823529,0,0,0,0,0,0,0.0,0.38737714015014485,-0.3570152976762502,0.02258810272042538,1.0240082905714938,0.02314921984716126,0.12025205837676815
[41] has been widely criticized for its theoretical rather than practical contributions.,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,12,0,1,0.1875,] ,0.1875,0.3125,widely ,0.3125,0.4117647058823529,critic,0.4117647058823529,0.0625,[,0.0625,0.0625,[,0.0625,0.2666666666666666, has,0.2666666666666666,0,0,0,0,0,0,0.0,2.8939895336782318,0.30775809277453336,1.95019276782876,2.6002254053381515,1.6846183891290847,0.8923726220556796
"(General grammars with infinite numbers of nonterminals were studied by (Liang et al., 2007b)).",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,14,0,1,0.72,iang ,0.72,0.0,(,0.0,0.8,2007,0.8,0.28,infinite ,0.28,0.5925925925925926,Li,0.5925925925925926,0.6, (,0.6,0,0,0,0,0,0,0.0,3.7566608260424452,1.01727301979153,2.3149486245740656,3.5316645365202923,2.1950241889107716,1.2141653736620672
"(Ali & Baker, 2025) provided a comprehensive framework for automated model lifecycle management, streamlining deployment.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,0,0.2608695652173913,2025,0.2608695652173913,0.9629629629629628,.,0.9629629629629628,0.25,202,0.25,0.3478260869565217,provided ,0.3478260869565217,0.48, provided,0.48,0.3043478260869565,202,0.3043478260869565,0,0,0,0,0,0,0.0,0.4226191266940419,-2.18635710843756,0.23488066532841625,1.4895578309759363,0.4621735661254611,0.29381077320583215
"(Nelson & Wright, 2025)'s model successfully handled ambiguous, implicit commands within a multi-turn search dialogue.",1,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,0.0,15,0,0,0.44,successfully ,0.44,0.6129032258064516,", ",0.6129032258064516,0.2307692307692307,202,0.2307692307692307,0.44,successfully ,0.44,0.5185185185185185, successfully,0.5185185185185185,0.5, successfully,0.5,0,0,0,0,0,0,0.0,0.7128175936906174,-1.3915647600849486,0.21681292184161494,1.8842906561845598,0.4992615683454055,0.4826891274095814
"The rapid progress in AI is making deep learning more accessible, with new applications emerging regularly [3083]. Additionally, research efforts are consistently expanding the capabilities of deep learning models. The applications of deep learning are growing exponentially, demonstrating its versatility. This field continues to inspire breakthroughs in computational intelligence.",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2794,49,0,1,0.8,. ,0.5206000000000001,0.5573770491803278,. ,0.2779770491803278,0.2698412698412698,regularly ,0.0095587301587301,0.2666666666666666,emerging ,0.0127333333333333,0.7540983606557377,",",0.4746983606557377,0.0338983050847457, rapid,0.2455016949152542,0,0,0,0,0,0,0.0,3.4336248529017426,0.3861406493544728,1.5723111391206426,2.387100712180307,2.0815083605776916,0.8719404185630042
